תאריך,הגרלה,תלתן,יהלום,לב,עלה
10/07/2004,11249,8,10,A,9,
11/07/2004,11250,8,10,9,10,
11/07/2004,11251,Q,A,K,Q,
11/07/2004,11252,Q,10,8,Q,
11/07/2004,11253,A,A,A,7,
11/07/2004,11254,10,K,Q,K,
12/07/2004,11255,7,8,7,9,
12/07/2004,11256,A,J,A,J,
12/07/2004,11257,7,10,9,8,
12/07/2004,11258,Q,9,Q,8,
12/07/2004,11259,A,7,9,K,
13/07/2004,11260,A,Q,A,7,
13/07/2004,11261,9,Q,A,K,
13/07/2004,11262,A,Q,J,J,
13/07/2004,11263,A,K,A,Q,
13/07/2004,11264,J,J,J,9,
14/07/2004,11265,8,J,Q,8,
14/07/2004,11266,8,A,Q,A,
14/07/2004,11267,A,J,9,7,
14/07/2004,11268,Q,J,10,Q,
14/07/2004,11269,10,J,K,8,
15/07/2004,11270,K,8,K,Q,
15/07/2004,11271,8,10,J,7,
15/07/2004,11272,Q,A,J,A,
15/07/2004,11273,10,K,8,8,
15/07/2004,11274,Q,9,A,K,
16/07/2004,11275,A,10,Q,Q,
16/07/2004,11276,8,A,Q,7,
16/07/2004,11277,7,9,K,K,
17/07/2004,11278,10,A,8,K,
17/07/2004,11279,9,10,A,A,
18/07/2004,11280,10,7,10,K,
18/07/2004,11281,7,A,8,7,
18/07/2004,11282,A,K,8,K,
18/07/2004,11283,10,7,7,J,
18/07/2004,11284,9,9,9,8,
19/07/2004,11285,A,9,10,J,
19/07/2004,11286,10,10,K,A,
19/07/2004,11287,K,10,J,9,
19/07/2004,11288,8,J,8,10,
19/07/2004,11289,9,8,Q,Q,
20/07/2004,11290,10,K,7,10,
20/07/2004,11291,K,10,A,A,
20/07/2004,11292,9,J,10,10,
20/07/2004,11293,9,9,A,7,
20/07/2004,11294,7,Q,J,Q,
21/07/2004,11295,7,7,J,A,
21/07/2004,11296,10,10,9,Q,
21/07/2004,11297,7,7,10,A,
21/07/2004,11298,8,10,J,9,
21/07/2004,11299,10,9,Q,Q,
22/07/2004,11300,K,10,K,10,
22/07/2004,11301,9,J,10,7,
22/07/2004,11302,10,Q,10,9,
22/07/2004,11303,Q,K,J,K,
22/07/2004,11304,8,J,10,9,
23/07/2004,11305,9,Q,9,J,
23/07/2004,11306,J,7,A,7,
23/07/2004,11307,9,J,9,9,
24/07/2004,11308,7,10,9,10,
24/07/2004,11309,J,A,A,K,
25/07/2004,11310,9,A,J,8,
25/07/2004,11311,8,A,J,9,
25/07/2004,11312,8,J,8,8,
25/07/2004,11313,A,J,K,K,
25/07/2004,11314,A,8,9,K,
26/07/2004,11315,7,K,A,A,
26/07/2004,11316,7,8,8,9,
26/07/2004,11317,10,10,K,7,
26/07/2004,11318,10,K,J,J,
27/07/2004,11319,Q,10,7,Q,
27/07/2004,11320,7,10,9,J,
27/07/2004,11321,K,7,Q,9,
27/07/2004,11322,K,J,8,8,
27/07/2004,11323,7,Q,9,7,
28/07/2004,11324,7,8,7,A,
28/07/2004,11325,A,10,K,J,
28/07/2004,11326,7,J,7,8,
28/07/2004,11327,J,9,10,Q,
28/07/2004,11328,7,7,9,K,
29/07/2004,11329,9,J,10,9,
29/07/2004,11330,J,9,7,10,
29/07/2004,11331,7,Q,9,Q,
29/07/2004,11332,Q,8,A,K,
29/07/2004,11333,7,Q,Q,8,
30/07/2004,11334,J,A,K,7,
30/07/2004,11335,9,7,8,A,
30/07/2004,11336,A,J,8,9,
31/07/2004,11337,8,K,8,K,
31/07/2004,11338,K,7,A,9,
01/08/2004,11339,A,K,K,10,
01/08/2004,11340,J,10,10,10,
01/08/2004,11341,7,7,Q,10,
01/08/2004,11342,K,8,9,7,
01/08/2004,11343,8,A,Q,K,
02/08/2004,11344,8,7,9,A,
02/08/2004,11345,9,Q,10,10,
02/08/2004,11346,A,A,8,Q,
02/08/2004,11347,8,10,K,8,
02/08/2004,11348,9,Q,10,K,
03/08/2004,11349,A,9,7,10,
03/08/2004,11350,7,K,8,10,
03/08/2004,11351,A,A,8,A,
03/08/2004,11352,K,J,A,Q,
03/08/2004,11353,A,7,Q,A,
04/08/2004,11354,10,K,Q,A,
04/08/2004,11355,Q,8,9,8,
04/08/2004,11356,7,A,8,J,
04/08/2004,11357,Q,A,Q,A,
04/08/2004,11358,8,A,J,8,
05/08/2004,11359,8,7,Q,9,
05/08/2004,11360,Q,10,J,J,
05/08/2004,11361,7,7,K,Q,
05/08/2004,11362,Q,Q,10,8,
05/08/2004,11363,7,K,J,10,
06/08/2004,11364,8,9,A,8,
06/08/2004,11365,A,J,7,K,
06/08/2004,11366,9,9,K,10,
07/08/2004,11367,9,A,7,A,
07/08/2004,11368,A,A,A,10,
08/08/2004,11369,A,J,10,10,
08/08/2004,11370,9,8,7,10,
08/08/2004,11371,10,8,9,7,
08/08/2004,11372,A,9,9,7,
08/08/2004,11373,K,Q,8,10,
09/08/2004,11374,K,8,A,10,
09/08/2004,11375,Q,J,Q,K,
09/08/2004,11376,7,A,10,10,
09/08/2004,11377,K,10,A,A,
09/08/2004,11378,J,7,Q,A,
10/08/2004,11379,8,7,K,Q,
10/08/2004,11380,K,7,A,10,
10/08/2004,11381,8,Q,J,10,
10/08/2004,11382,10,K,Q,A,
10/08/2004,11383,10,Q,9,7,
11/08/2004,11384,K,10,K,K,
11/08/2004,11385,10,A,9,9,
11/08/2004,11386,J,7,7,J,
11/08/2004,11387,8,A,J,K,
11/08/2004,11388,Q,10,Q,A,
12/08/2004,11389,8,J,K,K,
12/08/2004,11390,Q,7,8,7,
12/08/2004,11391,7,9,A,7,
12/08/2004,11392,J,K,10,J,
12/08/2004,11393,9,9,8,A,
13/08/2004,11394,9,8,K,7,
13/08/2004,11395,9,K,Q,J,
13/08/2004,11396,K,9,9,10,
14/08/2004,11397,10,Q,8,10,
14/08/2004,11398,A,10,A,J,
15/08/2004,11399,Q,A,10,7,
15/08/2004,11400,J,A,J,J,
15/08/2004,11401,10,K,Q,7,
15/08/2004,11402,7,10,8,8,
15/08/2004,11403,10,9,7,Q,
16/08/2004,11404,A,10,8,9,
16/08/2004,11405,A,7,J,A,
16/08/2004,11406,A,7,J,J,
16/08/2004,11407,A,Q,8,K,
16/08/2004,11408,A,9,8,K,
17/08/2004,11409,J,8,J,9,
17/08/2004,11410,8,J,8,A,
17/08/2004,11411,A,J,Q,8,
17/08/2004,11412,10,10,10,7,
17/08/2004,11413,9,K,A,9,
18/08/2004,11414,Q,A,8,10,
18/08/2004,11415,K,A,Q,9,
18/08/2004,11416,K,7,10,Q,
18/08/2004,11417,8,J,10,A,
18/08/2004,11418,9,7,8,9,
19/08/2004,11419,A,A,9,10,
19/08/2004,11420,7,7,9,10,
19/08/2004,11421,7,8,7,10,
19/08/2004,11422,K,9,7,K,
19/08/2004,11423,8,K,J,7,
20/08/2004,11424,7,K,9,7,
20/08/2004,11425,K,K,Q,8,
20/08/2004,11426,10,10,9,K,
21/08/2004,11427,Q,7,Q,J,
21/08/2004,11428,J,A,K,A,
22/08/2004,11429,10,9,10,Q,
22/08/2004,11430,9,10,A,7,
22/08/2004,11431,K,Q,J,9,
22/08/2004,11432,9,J,7,10,
22/08/2004,11433,9,7,K,8,
23/08/2004,11434,8,Q,Q,10,
23/08/2004,11435,8,Q,9,7,
23/08/2004,11436,K,J,K,8,
23/08/2004,11437,7,8,10,10,
23/08/2004,11438,10,Q,7,10,
24/08/2004,11439,9,K,7,10,
24/08/2004,11440,Q,A,K,8,
24/08/2004,11441,10,J,7,8,
24/08/2004,11442,10,10,K,10,
24/08/2004,11443,J,10,9,J,
25/08/2004,11444,A,J,7,9,
25/08/2004,11445,9,J,8,A,
25/08/2004,11446,K,K,Q,8,
25/08/2004,11447,9,Q,10,7,
25/08/2004,11448,10,Q,J,K,
26/08/2004,11449,8,Q,9,7,
26/08/2004,11450,9,Q,10,J,
26/08/2004,11451,Q,10,J,9,
26/08/2004,11452,Q,9,J,7,
26/08/2004,11453,7,Q,J,A,
27/08/2004,11454,7,8,J,K,
27/08/2004,11455,K,8,J,8,
27/08/2004,11456,10,K,Q,A,
28/08/2004,11457,7,9,9,8,
28/08/2004,11458,10,K,K,8,
29/08/2004,11459,7,J,7,J,
29/08/2004,11460,Q,10,J,8,
29/08/2004,11461,9,K,A,7,
29/08/2004,11462,Q,10,K,10,
29/08/2004,11463,7,A,8,K,
30/08/2004,11464,K,7,8,Q,
30/08/2004,11465,8,K,8,J,
30/08/2004,11466,Q,K,A,Q,
30/08/2004,11467,8,A,8,9,
30/08/2004,11468,10,Q,7,8,
31/08/2004,11469,Q,8,Q,9,
31/08/2004,11470,7,K,10,Q,
31/08/2004,11471,7,J,10,J,
31/08/2004,11472,K,9,8,9,
31/08/2004,11473,9,8,7,8,
01/09/2004,11474,8,9,A,8,
01/09/2004,11475,8,A,Q,7,
01/09/2004,11476,9,9,9,8,
01/09/2004,11477,Q,Q,8,7,
01/09/2004,11478,K,J,Q,J,
02/09/2004,11479,7,8,9,K,
02/09/2004,11480,7,10,J,10,
02/09/2004,11481,9,K,K,J,
02/09/2004,11482,A,Q,7,K,
02/09/2004,11483,A,8,10,K,
03/09/2004,11484,8,K,9,8,
03/09/2004,11485,Q,8,J,J,
03/09/2004,11486,K,Q,8,Q,
04/09/2004,11487,7,J,10,8,
04/09/2004,11488,7,10,Q,J,
05/09/2004,11489,10,K,J,K,
05/09/2004,11490,Q,J,7,9,
05/09/2004,11491,A,A,9,10,
05/09/2004,11492,A,10,10,9,
05/09/2004,11493,8,10,Q,Q,
06/09/2004,11494,9,J,8,J,
06/09/2004,11495,Q,10,A,7,
06/09/2004,11496,8,J,K,K,
06/09/2004,11497,7,Q,K,9,
06/09/2004,11498,J,J,K,9,
07/09/2004,11499,7,K,7,8,
07/09/2004,11500,9,K,10,K,
07/09/2004,11501,7,10,A,7,
07/09/2004,11502,J,8,7,8,
07/09/2004,11503,Q,Q,A,Q,
08/09/2004,11504,9,8,A,9,
08/09/2004,11505,K,7,J,K,
08/09/2004,11506,8,10,10,9,
08/09/2004,11507,9,7,10,8,
08/09/2004,11508,K,Q,10,7,
09/09/2004,11509,7,7,7,7,
09/09/2004,11510,Q,8,J,8,
09/09/2004,11511,7,9,A,A,
09/09/2004,11512,7,Q,10,8,
09/09/2004,11513,9,8,7,Q,
10/09/2004,11514,8,A,A,10,
10/09/2004,11515,J,K,A,7,
10/09/2004,11516,7,A,10,K,
11/09/2004,11517,K,8,J,10,
11/09/2004,11518,Q,A,Q,10,
12/09/2004,11519,8,A,J,Q,
12/09/2004,11520,K,A,8,8,
12/09/2004,11521,K,10,Q,J,
12/09/2004,11522,A,8,A,10,
12/09/2004,11523,K,8,10,J,
13/09/2004,11524,K,10,J,Q,
13/09/2004,11525,Q,9,7,Q,
13/09/2004,11526,J,Q,7,9,
13/09/2004,11527,J,Q,10,10,
13/09/2004,11528,7,7,8,Q,
14/09/2004,11529,8,10,A,9,
14/09/2004,11530,10,10,9,7,
14/09/2004,11531,9,J,10,7,
14/09/2004,11532,7,8,K,J,
14/09/2004,11533,9,J,7,8,
15/09/2004,11534,9,K,10,7,
15/09/2004,11535,Q,A,Q,8,
18/09/2004,11536,9,A,9,8,
18/09/2004,11537,A,J,Q,J,
19/09/2004,11538,7,9,8,A,
19/09/2004,11539,J,9,K,A,
19/09/2004,11540,A,Q,A,A,
19/09/2004,11541,J,9,9,J,
19/09/2004,11542,8,A,8,A,
20/09/2004,11543,8,K,J,A,
20/09/2004,11544,J,7,A,9,
20/09/2004,11545,7,7,7,7,
20/09/2004,11546,J,7,7,7,
20/09/2004,11547,Q,9,J,K,
21/09/2004,11548,8,7,Q,K,
21/09/2004,11549,8,8,J,9,
21/09/2004,11550,K,A,J,Q,
21/09/2004,11551,A,J,8,7,
21/09/2004,11552,Q,9,9,J,
22/09/2004,11553,Q,J,7,8,
22/09/2004,11554,9,9,8,10,
22/09/2004,11555,9,J,8,7,
22/09/2004,11556,7,Q,9,9,
22/09/2004,11557,Q,K,10,J,
23/09/2004,11558,8,A,Q,Q,
23/09/2004,11559,10,J,Q,9,
23/09/2004,11560,K,7,K,7,
23/09/2004,11561,10,10,A,Q,
23/09/2004,11562,9,K,J,7,
24/09/2004,11563,K,7,10,8,
25/09/2004,11564,7,K,9,7,
26/09/2004,11565,J,Q,8,Q,
26/09/2004,11566,9,J,A,10,
26/09/2004,11567,A,9,10,8,
26/09/2004,11568,A,10,J,K,
26/09/2004,11569,Q,Q,8,9,
27/09/2004,11570,Q,K,A,7,
27/09/2004,11571,9,A,K,K,
27/09/2004,11572,7,8,10,9,
27/09/2004,11573,A,10,J,J,
27/09/2004,11574,10,10,J,J,
28/09/2004,11575,Q,Q,10,K,
28/09/2004,11576,10,7,9,10,
28/09/2004,11577,9,9,8,J,
28/09/2004,11578,Q,9,A,9,
28/09/2004,11579,7,10,K,10,
29/09/2004,11580,7,7,Q,Q,
29/09/2004,11581,K,10,J,9,
29/09/2004,11582,Q,7,K,10,
30/09/2004,11583,A,A,8,J,
30/09/2004,11584,K,K,Q,Q,
01/10/2004,11585,9,8,7,9,
01/10/2004,11586,10,10,A,J,
01/10/2004,11587,9,8,Q,9,
02/10/2004,11588,9,8,J,Q,
02/10/2004,11589,K,10,J,10,
03/10/2004,11590,Q,K,9,A,
03/10/2004,11591,9,J,Q,K,
03/10/2004,11592,K,K,8,Q,
03/10/2004,11593,J,Q,7,A,
03/10/2004,11594,9,K,Q,9,
04/10/2004,11595,9,10,J,Q,
04/10/2004,11596,Q,K,8,9,
04/10/2004,11597,J,8,8,A,
04/10/2004,11598,7,7,K,10,
04/10/2004,11599,K,K,10,K,
05/10/2004,11600,A,9,A,J,
05/10/2004,11601,A,10,10,10,
05/10/2004,11602,9,7,9,8,
05/10/2004,11603,9,10,J,A,
05/10/2004,11604,Q,7,K,Q,
06/10/2004,11605,Q,A,9,K,
06/10/2004,11606,K,8,K,K,
06/10/2004,11607,Q,8,9,K,
07/10/2004,11608,8,8,A,10,
07/10/2004,11609,K,J,K,8,
08/10/2004,11610,8,Q,8,9,
08/10/2004,11611,K,K,9,7,
08/10/2004,11612,K,7,10,10,
09/10/2004,11613,8,10,9,9,
09/10/2004,11614,Q,9,9,J,
10/10/2004,11615,K,8,Q,10,
10/10/2004,11616,K,10,9,9,
10/10/2004,11617,10,9,K,K,
10/10/2004,11618,9,J,9,8,
10/10/2004,11619,8,A,J,9,
11/10/2004,11620,8,8,9,J,
11/10/2004,11621,8,A,Q,10,
11/10/2004,11622,8,K,J,K,
11/10/2004,11623,A,7,K,7,
11/10/2004,11624,K,K,8,A,
12/10/2004,11625,8,9,J,9,
12/10/2004,11626,Q,K,K,8,
12/10/2004,11627,8,7,7,A,
12/10/2004,11628,9,7,8,7,
12/10/2004,11629,10,K,J,A,
13/10/2004,11630,Q,8,10,A,
13/10/2004,11631,8,7,K,10,
13/10/2004,11632,7,10,Q,8,
13/10/2004,11633,Q,K,A,J,
13/10/2004,11634,7,9,A,K,
14/10/2004,11635,A,K,Q,8,
14/10/2004,11636,10,8,7,7,
14/10/2004,11637,8,J,8,7,
14/10/2004,11638,Q,7,8,A,
14/10/2004,11639,A,K,10,K,
15/10/2004,11640,Q,9,A,A,
15/10/2004,11641,K,Q,10,10,
15/10/2004,11642,10,A,J,A,
16/10/2004,11643,Q,K,7,9,
16/10/2004,11644,7,Q,7,Q,
17/10/2004,11645,A,7,9,9,
17/10/2004,11646,8,Q,A,8,
17/10/2004,11647,Q,K,7,K,
17/10/2004,11648,9,7,8,J,
17/10/2004,11649,J,J,J,Q,
18/10/2004,11650,K,Q,J,K,
18/10/2004,11651,J,9,7,8,
18/10/2004,11652,8,J,7,K,
18/10/2004,11653,K,8,9,K,
18/10/2004,11654,8,A,J,10,
19/10/2004,11655,A,7,A,7,
19/10/2004,11656,Q,8,8,7,
19/10/2004,11657,10,7,A,7,
19/10/2004,11658,A,K,9,Q,
19/10/2004,11659,K,9,10,10,
20/10/2004,11660,J,7,J,10,
20/10/2004,11661,A,10,7,8,
20/10/2004,11662,8,10,K,A,
20/10/2004,11663,A,7,J,10,
20/10/2004,11664,9,K,A,Q,
21/10/2004,11665,J,8,K,7,
21/10/2004,11666,K,A,J,K,
21/10/2004,11667,A,10,J,9,
21/10/2004,11668,Q,9,9,J,
21/10/2004,11669,K,A,10,10,
22/10/2004,11670,10,9,8,10,
22/10/2004,11671,9,9,10,7,
22/10/2004,11672,10,Q,7,10,
23/10/2004,11673,8,K,K,7,
23/10/2004,11674,7,A,K,7,
24/10/2004,11675,8,Q,Q,J,
24/10/2004,11676,10,9,A,9,
24/10/2004,11677,A,Q,7,Q,
24/10/2004,11678,7,8,10,9,
24/10/2004,11679,J,K,7,8,
25/10/2004,11680,9,J,10,9,
25/10/2004,11681,10,J,J,10,
25/10/2004,11682,Q,7,K,10,
25/10/2004,11683,A,J,7,10,
25/10/2004,11684,8,A,7,10,
26/10/2004,11685,8,8,J,A,
26/10/2004,11686,9,10,10,8,
26/10/2004,11687,9,K,J,8,
26/10/2004,11688,Q,10,A,8,
26/10/2004,11689,K,8,K,9,
27/10/2004,11690,8,K,9,A,
27/10/2004,11691,K,J,7,7,
27/10/2004,11692,Q,K,J,K,
27/10/2004,11693,10,8,K,10,
27/10/2004,11694,J,K,10,8,
28/10/2004,11695,A,K,Q,J,
28/10/2004,11696,A,J,10,Q,
28/10/2004,11697,8,Q,Q,Q,
28/10/2004,11698,8,7,J,K,
28/10/2004,11699,K,10,K,7,
29/10/2004,11700,K,10,Q,K,
29/10/2004,11701,10,K,7,J,
29/10/2004,11702,K,7,10,Q,
30/10/2004,11703,A,7,A,7,
30/10/2004,11704,8,10,10,Q,
31/10/2004,11705,K,10,Q,J,
31/10/2004,11706,A,7,K,K,
31/10/2004,11707,Q,Q,Q,8,
31/10/2004,11708,8,8,K,8,
31/10/2004,11709,K,9,K,10,
31/10/2004,11710,A,K,9,7,
01/11/2004,11711,K,K,Q,7,
01/11/2004,11712,Q,K,9,A,
01/11/2004,11713,8,K,Q,9,
01/11/2004,11714,9,A,Q,A,
01/11/2004,11715,J,A,A,Q,
01/11/2004,11716,J,A,10,8,
02/11/2004,11717,Q,K,Q,9,
02/11/2004,11718,A,7,Q,9,
02/11/2004,11719,10,Q,Q,9,
02/11/2004,11720,7,9,9,9,
02/11/2004,11721,A,7,8,Q,
02/11/2004,11722,9,J,Q,7,
03/11/2004,11723,K,J,J,K,
03/11/2004,11724,7,K,A,8,
03/11/2004,11725,Q,7,K,10,
03/11/2004,11726,10,7,10,K,
03/11/2004,11727,A,8,9,7,
03/11/2004,11728,10,9,Q,8,
04/11/2004,11729,10,K,8,A,
04/11/2004,11730,Q,Q,7,7,
04/11/2004,11731,Q,10,J,Q,
04/11/2004,11732,8,A,Q,A,
04/11/2004,11733,9,7,10,J,
04/11/2004,11734,10,A,J,A,
05/11/2004,11735,10,A,7,7,
05/11/2004,11736,10,9,8,8,
05/11/2004,11737,K,Q,Q,10,
06/11/2004,11738,Q,8,8,10,
06/11/2004,11739,8,Q,10,A,
07/11/2004,11740,K,10,K,A,
07/11/2004,11741,J,7,A,9,
07/11/2004,11742,7,9,K,K,
07/11/2004,11743,J,J,A,8,
07/11/2004,11744,8,A,7,Q,
07/11/2004,11745,9,10,Q,Q,
08/11/2004,11746,J,J,8,A,
08/11/2004,11747,K,9,J,7,
08/11/2004,11748,Q,7,J,A,
08/11/2004,11749,10,A,8,Q,
08/11/2004,11750,A,Q,8,J,
08/11/2004,11751,J,A,J,Q,
09/11/2004,11752,8,8,A,10,
09/11/2004,11753,K,Q,7,A,
09/11/2004,11754,7,7,Q,A,
09/11/2004,11755,A,Q,A,9,
09/11/2004,11756,Q,10,10,7,
09/11/2004,11757,10,10,7,Q,
10/11/2004,11758,A,8,7,7,
10/11/2004,11759,K,8,K,Q,
10/11/2004,11760,K,7,8,K,
10/11/2004,11761,10,8,A,Q,
10/11/2004,11762,8,J,7,Q,
10/11/2004,11763,7,J,10,Q,
11/11/2004,11764,J,8,J,J,
11/11/2004,11765,Q,A,9,J,
11/11/2004,11766,8,A,K,K,
11/11/2004,11767,J,10,7,K,
11/11/2004,11768,J,K,9,7,
11/11/2004,11769,K,8,8,9,
12/11/2004,11770,A,9,A,A,
12/11/2004,11771,Q,J,Q,J,
12/11/2004,11772,10,Q,A,Q,
13/11/2004,11773,K,J,10,8,
13/11/2004,11774,9,Q,7,A,
14/11/2004,11775,K,K,Q,7,
14/11/2004,11776,Q,8,A,Q,
14/11/2004,11777,Q,7,Q,A,
14/11/2004,11778,A,10,8,J,
14/11/2004,11779,J,J,9,9,
14/11/2004,11780,Q,Q,7,K,
15/11/2004,11781,7,8,J,7,
15/11/2004,11782,J,8,J,10,
15/11/2004,11783,K,J,10,J,
15/11/2004,11784,J,J,7,9,
15/11/2004,11785,Q,J,8,9,
15/11/2004,11786,8,10,7,K,
16/11/2004,11787,8,Q,Q,Q,
16/11/2004,11788,J,J,A,K,
16/11/2004,11789,7,9,K,8,
16/11/2004,11790,A,9,10,A,
16/11/2004,11791,8,10,9,Q,
16/11/2004,11792,Q,7,Q,10,
17/11/2004,11793,8,A,A,7,
17/11/2004,11794,7,J,8,J,
17/11/2004,11795,7,J,10,J,
17/11/2004,11796,Q,9,K,9,
17/11/2004,11797,9,K,A,J,
17/11/2004,11798,10,A,8,A,
18/11/2004,11799,10,J,9,8,
18/11/2004,11800,9,Q,10,A,
18/11/2004,11801,8,8,9,8,
18/11/2004,11802,7,A,8,8,
18/11/2004,11803,Q,Q,K,A,
18/11/2004,11804,A,8,10,9,
19/11/2004,11805,Q,7,10,K,
19/11/2004,11806,9,8,7,J,
19/11/2004,11807,7,J,K,A,
20/11/2004,11808,10,8,10,8,
20/11/2004,11809,K,A,8,7,
21/11/2004,11810,8,10,9,Q,
21/11/2004,11811,J,9,9,Q,
21/11/2004,11812,Q,8,Q,9,
21/11/2004,11813,Q,10,J,8,
21/11/2004,11814,A,7,8,Q,
21/11/2004,11815,10,7,10,9,
22/11/2004,11816,8,7,9,7,
22/11/2004,11817,8,J,10,Q,
22/11/2004,11818,K,9,8,Q,
22/11/2004,11819,9,A,A,Q,
22/11/2004,11820,8,A,A,J,
22/11/2004,11821,J,Q,A,J,
23/11/2004,11822,8,7,8,10,
23/11/2004,11823,J,10,A,8,
23/11/2004,11824,7,7,8,9,
23/11/2004,11825,A,9,9,J,
23/11/2004,11826,K,A,8,10,
23/11/2004,11827,9,9,K,8,
24/11/2004,11828,8,Q,J,J,
24/11/2004,11829,8,Q,10,8,
24/11/2004,11830,7,8,Q,K,
24/11/2004,11831,9,J,K,A,
24/11/2004,11832,Q,9,7,K,
24/11/2004,11833,9,K,8,10,
25/11/2004,11834,9,10,A,10,
25/11/2004,11835,A,Q,9,10,
25/11/2004,11836,8,Q,Q,Q,
25/11/2004,11837,9,10,Q,K,
25/11/2004,11838,A,8,8,Q,
25/11/2004,11839,8,Q,Q,8,
26/11/2004,11840,7,8,9,A,
26/11/2004,11841,A,J,10,K,
26/11/2004,11842,10,J,Q,8,
27/11/2004,11843,A,Q,Q,7,
27/11/2004,11844,7,8,8,9,
28/11/2004,11845,Q,7,9,10,
28/11/2004,11846,Q,9,Q,A,
28/11/2004,11847,9,9,9,Q,
28/11/2004,11848,A,J,7,9,
28/11/2004,11849,7,K,10,10,
28/11/2004,11850,7,Q,9,K,
29/11/2004,11851,K,8,8,Q,
29/11/2004,11852,A,K,J,9,
29/11/2004,11853,Q,7,8,7,
29/11/2004,11854,7,K,Q,K,
29/11/2004,11855,A,9,10,K,
29/11/2004,11856,10,Q,K,7,
30/11/2004,11857,J,10,K,9,
30/11/2004,11858,A,9,A,8,
30/11/2004,11859,7,9,9,9,
30/11/2004,11860,8,8,10,K,
30/11/2004,11861,7,J,9,K,
30/11/2004,11862,J,A,10,J,
01/12/2004,11863,7,K,Q,A,
01/12/2004,11864,9,8,9,9,
01/12/2004,11865,J,K,7,A,
01/12/2004,11866,Q,8,K,8,
01/12/2004,11867,9,A,A,A,
01/12/2004,11868,10,A,A,7,
02/12/2004,11869,10,A,8,10,
02/12/2004,11870,Q,8,J,K,
02/12/2004,11871,10,9,10,9,
02/12/2004,11872,9,7,8,10,
02/12/2004,11873,7,J,A,Q,
02/12/2004,11874,10,J,J,8,
03/12/2004,11875,7,7,8,8,
03/12/2004,11876,Q,A,9,9,
03/12/2004,11877,9,9,J,J,
04/12/2004,11878,Q,A,A,Q,
04/12/2004,11879,8,10,J,10,
05/12/2004,11880,7,7,K,J,
05/12/2004,11881,K,7,7,7,
05/12/2004,11882,J,9,K,8,
05/12/2004,11883,Q,J,10,8,
05/12/2004,11884,Q,Q,K,A,
05/12/2004,11885,8,Q,A,9,
06/12/2004,11886,7,7,Q,J,
06/12/2004,11887,Q,K,K,7,
06/12/2004,11888,K,9,7,10,
06/12/2004,11889,9,8,9,Q,
06/12/2004,11890,8,10,K,10,
06/12/2004,11891,K,Q,8,10,
07/12/2004,11892,J,K,J,10,
07/12/2004,11893,10,A,K,J,
07/12/2004,11894,10,Q,8,9,
07/12/2004,11895,A,J,8,A,
07/12/2004,11896,A,7,9,Q,
07/12/2004,11897,J,8,7,8,
08/12/2004,11898,10,8,J,J,
08/12/2004,11899,9,A,Q,7,
08/12/2004,11900,J,A,9,8,
08/12/2004,11901,A,Q,10,K,
08/12/2004,11902,9,K,9,Q,
08/12/2004,11903,A,7,J,7,
09/12/2004,11904,K,A,8,A,
09/12/2004,11905,7,A,7,A,
09/12/2004,11906,K,J,10,K,
09/12/2004,11907,9,8,8,K,
09/12/2004,11908,9,7,9,9,
09/12/2004,11909,K,J,7,A,
10/12/2004,11910,10,J,K,A,
10/12/2004,11911,8,A,8,A,
10/12/2004,11912,9,J,10,A,
11/12/2004,11913,10,K,10,9,
11/12/2004,11914,K,7,7,9,
12/12/2004,11915,K,J,A,Q,
12/12/2004,11916,Q,J,10,10,
12/12/2004,11917,A,J,A,K,
12/12/2004,11918,J,8,10,7,
12/12/2004,11919,K,K,K,7,
12/12/2004,11920,9,10,A,7,
13/12/2004,11921,A,A,K,8,
13/12/2004,11922,A,9,Q,A,
13/12/2004,11923,9,10,K,10,
13/12/2004,11924,8,A,10,9,
13/12/2004,11925,J,9,J,9,
13/12/2004,11926,K,7,J,8,
14/12/2004,11927,7,Q,A,7,
14/12/2004,11928,A,J,7,Q,
14/12/2004,11929,Q,9,8,A,
14/12/2004,11930,9,A,Q,10,
14/12/2004,11931,8,Q,K,K,
14/12/2004,11932,A,9,10,9,
15/12/2004,11933,K,Q,9,K,
15/12/2004,11934,7,A,8,10,
15/12/2004,11935,A,8,10,Q,
15/12/2004,11936,9,10,8,9,
15/12/2004,11937,10,9,J,A,
15/12/2004,11938,9,A,J,A,
16/12/2004,11939,9,10,Q,K,
16/12/2004,11940,7,Q,J,Q,
16/12/2004,11941,10,K,J,J,
16/12/2004,11942,8,10,10,A,
16/12/2004,11943,A,K,K,A,
16/12/2004,11944,Q,7,10,8,
17/12/2004,11945,A,7,A,Q,
17/12/2004,11946,Q,J,10,8,
17/12/2004,11947,8,10,J,8,
18/12/2004,11948,A,7,A,7,
18/12/2004,11949,10,7,7,Q,
19/12/2004,11950,A,A,J,Q,
19/12/2004,11951,8,8,Q,Q,
19/12/2004,11952,A,Q,Q,8,
19/12/2004,11953,7,J,9,9,
19/12/2004,11954,9,J,8,9,
19/12/2004,11955,7,8,J,Q,
20/12/2004,11956,9,8,7,K,
20/12/2004,11957,J,10,A,8,
20/12/2004,11958,K,A,7,8,
20/12/2004,11959,9,8,10,A,
20/12/2004,11960,Q,K,J,7,
20/12/2004,11961,10,K,A,9,
21/12/2004,11962,8,7,8,A,
21/12/2004,11963,9,9,K,8,
21/12/2004,11964,10,8,Q,K,
