תאריך,הגרלה,תלתן,יהלום,לב,עלה
22/02/2010,21128,J,8,7,J,
22/02/2010,21129,7,A,8,10,
23/02/2010,21130,A,10,10,K,
23/02/2010,21131,7,7,J,7,
23/02/2010,21132,J,7,K,K,
23/02/2010,21133,A,K,10,8,
23/02/2010,21134,10,A,8,9,
23/02/2010,21135,Q,8,9,K,
24/02/2010,21136,10,Q,7,J,
24/02/2010,21137,K,A,K,9,
24/02/2010,21138,10,A,K,Q,
24/02/2010,21139,10,7,A,A,
24/02/2010,21140,7,8,8,K,
24/02/2010,21141,9,K,8,7,
25/02/2010,21142,9,A,K,9,
25/02/2010,21143,7,K,8,J,
25/02/2010,21144,8,K,K,A,
25/02/2010,21145,8,7,7,Q,
25/02/2010,21146,Q,7,10,J,
25/02/2010,21147,10,Q,J,A,
26/02/2010,21148,K,J,K,Q,
26/02/2010,21149,8,A,A,J,
26/02/2010,21150,8,10,10,9,
27/02/2010,21151,9,Q,A,Q,
27/02/2010,21152,7,Q,10,8,
28/02/2010,21153,A,9,J,A,
28/02/2010,21154,9,8,7,A,
28/02/2010,21155,10,9,J,8,
28/02/2010,21156,9,7,Q,J,
28/02/2010,21157,J,Q,8,7,
28/02/2010,21158,A,A,8,A,
01/03/2010,21159,7,A,7,Q,
01/03/2010,21160,K,7,J,J,
01/03/2010,21161,10,A,9,J,
01/03/2010,21162,9,9,K,J,
01/03/2010,21163,A,J,Q,A,
01/03/2010,21164,Q,8,A,7,
02/03/2010,21165,A,8,10,K,
02/03/2010,21166,A,A,J,10,
02/03/2010,21167,J,A,10,8,
02/03/2010,21168,K,7,8,8,
02/03/2010,21169,10,Q,10,10,
02/03/2010,21170,7,10,Q,J,
03/03/2010,21171,10,8,A,9,
03/03/2010,21172,9,A,K,10,
03/03/2010,21173,10,K,9,K,
03/03/2010,21174,10,A,A,10,
03/03/2010,21175,8,Q,9,9,
03/03/2010,21176,Q,8,A,9,
04/03/2010,21177,J,J,9,K,
04/03/2010,21178,Q,10,7,7,
04/03/2010,21179,Q,8,J,7,
04/03/2010,21180,K,J,8,A,
04/03/2010,21181,Q,Q,9,A,
04/03/2010,21182,9,8,7,J,
05/03/2010,21183,J,A,J,J,
05/03/2010,21184,Q,10,K,A,
05/03/2010,21185,10,9,A,8,
06/03/2010,21186,7,8,9,9,
06/03/2010,21187,K,9,7,10,
07/03/2010,21188,A,9,Q,8,
07/03/2010,21189,A,7,9,Q,
07/03/2010,21190,7,10,9,K,
07/03/2010,21191,9,Q,Q,9,
07/03/2010,21192,A,J,K,Q,
07/03/2010,21193,A,J,7,A,
08/03/2010,21194,7,Q,10,K,
08/03/2010,21195,Q,7,K,8,
08/03/2010,21196,K,J,7,8,
08/03/2010,21197,8,7,A,Q,
08/03/2010,21198,J,10,9,9,
08/03/2010,21199,10,A,A,K,
09/03/2010,21200,K,Q,Q,9,
09/03/2010,21201,8,9,10,9,
09/03/2010,21202,7,8,Q,J,
09/03/2010,21203,Q,A,7,7,
09/03/2010,21204,10,10,K,A,
09/03/2010,21205,10,10,10,8,
10/03/2010,21206,J,10,9,8,
10/03/2010,21207,J,8,9,7,
10/03/2010,21208,K,J,K,7,
10/03/2010,21209,A,9,K,10,
10/03/2010,21210,9,A,8,8,
10/03/2010,21211,K,9,10,A,
11/03/2010,21212,K,8,J,Q,
11/03/2010,21213,9,9,K,8,
11/03/2010,21214,8,7,A,A,
11/03/2010,21215,10,J,K,Q,
11/03/2010,21216,A,A,8,9,
11/03/2010,21217,9,8,9,7,
12/03/2010,21218,A,10,A,8,
12/03/2010,21219,Q,10,A,A,
12/03/2010,21220,7,J,10,K,
13/03/2010,21221,A,7,K,K,
13/03/2010,21222,10,A,A,8,
14/03/2010,21223,8,8,J,A,
14/03/2010,21224,8,J,A,10,
14/03/2010,21225,K,A,10,Q,
14/03/2010,21226,K,10,Q,10,
14/03/2010,21227,K,K,8,9,
14/03/2010,21228,J,J,K,J,
15/03/2010,21229,J,9,K,K,
15/03/2010,21230,8,10,A,8,
15/03/2010,21231,A,Q,9,9,
15/03/2010,21232,Q,A,7,10,
15/03/2010,21233,K,9,Q,J,
15/03/2010,21234,K,9,A,J,
16/03/2010,21235,Q,Q,J,7,
16/03/2010,21236,J,8,8,7,
16/03/2010,21237,Q,10,A,10,
16/03/2010,21238,J,J,Q,7,
16/03/2010,21239,10,Q,10,7,
16/03/2010,21240,9,8,J,Q,
17/03/2010,21241,J,10,8,A,
17/03/2010,21242,A,7,K,10,
17/03/2010,21243,A,J,K,8,
17/03/2010,21244,J,8,K,K,
17/03/2010,21245,7,K,A,8,
17/03/2010,21246,9,A,8,A,
18/03/2010,21247,K,7,A,8,
18/03/2010,21248,9,7,8,9,
18/03/2010,21249,8,Q,10,Q,
18/03/2010,21250,J,10,J,8,
18/03/2010,21251,7,K,8,Q,
18/03/2010,21252,J,8,Q,10,
19/03/2010,21253,9,9,Q,Q,
19/03/2010,21254,10,7,J,9,
19/03/2010,21255,A,Q,J,A,
20/03/2010,21256,9,K,J,8,
20/03/2010,21257,8,K,9,8,
21/03/2010,21258,7,10,10,K,
21/03/2010,21259,7,7,Q,10,
21/03/2010,21260,Q,J,A,Q,
21/03/2010,21261,Q,Q,Q,Q,
21/03/2010,21262,J,A,J,Q,
21/03/2010,21263,10,10,8,9,
22/03/2010,21264,7,A,8,9,
22/03/2010,21265,8,9,8,7,
22/03/2010,21266,10,Q,8,K,
22/03/2010,21267,7,7,7,Q,
22/03/2010,21268,10,Q,10,7,
22/03/2010,21269,A,9,8,Q,
23/03/2010,21270,Q,J,J,J,
23/03/2010,21271,Q,7,A,7,
23/03/2010,21272,A,10,10,7,
23/03/2010,21273,7,9,Q,Q,
23/03/2010,21274,10,7,8,Q,
23/03/2010,21275,7,8,J,10,
24/03/2010,21276,J,7,K,7,
24/03/2010,21277,9,A,K,J,
24/03/2010,21278,A,8,10,10,
24/03/2010,21279,A,Q,8,K,
24/03/2010,21280,9,7,A,7,
24/03/2010,21281,8,10,9,8,
25/03/2010,21282,10,9,8,7,
25/03/2010,21283,9,9,9,9,
25/03/2010,21284,A,Q,A,9,
25/03/2010,21285,7,K,8,7,
25/03/2010,21286,7,Q,K,10,
25/03/2010,21287,10,J,7,K,
26/03/2010,21288,9,J,J,Q,
26/03/2010,21289,Q,A,K,9,
26/03/2010,21290,J,8,Q,8,
27/03/2010,21291,8,7,K,9,
27/03/2010,21292,Q,7,Q,J,
28/03/2010,21293,9,7,J,K,
28/03/2010,21294,8,K,9,A,
28/03/2010,21295,A,10,8,7,
28/03/2010,21296,7,K,K,A,
28/03/2010,21297,J,9,9,10,
28/03/2010,21298,10,9,10,A,
29/03/2010,21299,7,J,J,J,
29/03/2010,21300,K,8,K,K,
29/03/2010,21301,8,10,8,9,
30/03/2010,21302,Q,K,J,Q,
30/03/2010,21303,7,A,7,8,
31/03/2010,21304,A,7,K,J,
31/03/2010,21305,K,9,J,K,
31/03/2010,21306,10,K,10,10,
31/03/2010,21307,9,8,K,9,
31/03/2010,21308,J,9,7,9,
31/03/2010,21309,10,K,A,Q,
01/04/2010,21310,J,9,7,J,
01/04/2010,21311,A,7,A,A,
01/04/2010,21312,K,K,J,A,
01/04/2010,21313,10,10,Q,8,
01/04/2010,21314,A,A,K,7,
01/04/2010,21315,10,A,8,J,
02/04/2010,21316,10,Q,10,7,
02/04/2010,21317,8,K,7,K,
02/04/2010,21318,A,J,J,K,
03/04/2010,21319,A,K,Q,J,
03/04/2010,21320,9,A,9,Q,
04/04/2010,21321,9,A,J,Q,
04/04/2010,21322,K,Q,A,K,
04/04/2010,21323,10,Q,9,J,
05/04/2010,21324,10,Q,A,Q,
05/04/2010,21325,8,Q,A,8,
06/04/2010,21326,J,J,10,9,
06/04/2010,21327,9,7,7,Q,
06/04/2010,21328,Q,10,J,J,
06/04/2010,21329,A,A,A,K,
06/04/2010,21330,8,7,7,K,
06/04/2010,21331,Q,9,10,A,
07/04/2010,21332,Q,A,8,9,
07/04/2010,21333,Q,7,A,K,
07/04/2010,21334,10,A,Q,9,
07/04/2010,21335,J,10,7,10,
07/04/2010,21336,7,7,10,10,
07/04/2010,21337,K,Q,Q,10,
08/04/2010,21338,Q,8,8,J,
08/04/2010,21339,10,9,A,10,
08/04/2010,21340,K,7,10,9,
08/04/2010,21341,8,Q,9,K,
08/04/2010,21342,9,7,J,Q,
08/04/2010,21343,A,8,K,10,
09/04/2010,21344,Q,10,7,10,
09/04/2010,21345,8,K,10,J,
09/04/2010,21346,Q,Q,8,Q,
10/04/2010,21347,A,A,8,10,
10/04/2010,21348,9,10,A,10,
11/04/2010,21349,9,A,9,8,
11/04/2010,21350,J,J,K,10,
11/04/2010,21351,8,A,Q,Q,
11/04/2010,21352,8,J,8,J,
11/04/2010,21353,K,Q,10,7,
12/04/2010,21354,10,10,A,Q,
12/04/2010,21355,Q,J,8,8,
13/04/2010,21356,9,9,A,7,
13/04/2010,21357,7,A,A,A,
13/04/2010,21358,J,J,J,10,
13/04/2010,21359,9,K,K,8,
13/04/2010,21360,9,Q,9,9,
13/04/2010,21361,9,7,Q,8,
14/04/2010,21362,K,K,9,9,
14/04/2010,21363,K,A,A,A,
14/04/2010,21364,Q,7,8,8,
14/04/2010,21365,9,7,8,A,
14/04/2010,21366,7,Q,9,Q,
14/04/2010,21367,A,8,7,8,
15/04/2010,21368,A,10,8,8,
15/04/2010,21369,Q,8,10,8,
15/04/2010,21370,A,7,J,Q,
15/04/2010,21371,A,Q,8,J,
15/04/2010,21372,10,7,9,9,
15/04/2010,21373,10,J,K,10,
16/04/2010,21374,Q,K,J,9,
16/04/2010,21375,10,7,J,8,
16/04/2010,21376,J,7,8,Q,
17/04/2010,21377,9,J,J,10,
17/04/2010,21378,9,Q,7,Q,
18/04/2010,21379,K,9,A,9,
18/04/2010,21380,J,K,9,Q,
18/04/2010,21381,A,10,A,9,
18/04/2010,21382,9,9,Q,Q,
18/04/2010,21383,9,7,A,8,
19/04/2010,21384,K,8,K,A,
19/04/2010,21385,J,K,7,J,
20/04/2010,21386,K,A,10,10,
20/04/2010,21387,A,10,J,10,
20/04/2010,21388,Q,A,8,10,
20/04/2010,21389,J,7,9,Q,
20/04/2010,21390,9,9,Q,9,
20/04/2010,21391,A,9,9,8,
21/04/2010,21392,9,J,8,9,
21/04/2010,21393,9,9,9,J,
21/04/2010,21394,10,9,8,K,
21/04/2010,21395,7,Q,8,Q,
21/04/2010,21396,7,K,J,K,
21/04/2010,21397,7,10,7,10,
22/04/2010,21398,10,J,A,7,
22/04/2010,21399,Q,10,K,10,
22/04/2010,21400,K,10,9,7,
22/04/2010,21401,7,7,7,A,
22/04/2010,21402,K,Q,9,Q,
22/04/2010,21403,7,7,K,J,
23/04/2010,21404,10,7,7,9,
23/04/2010,21405,K,Q,9,8,
23/04/2010,21406,Q,9,A,K,
24/04/2010,21407,10,Q,Q,A,
24/04/2010,21408,Q,A,Q,10,
25/04/2010,21409,10,Q,8,K,
25/04/2010,21410,9,9,Q,Q,
25/04/2010,21411,A,J,Q,Q,
25/04/2010,21412,9,9,J,A,
25/04/2010,21413,J,10,10,8,
25/04/2010,21414,K,J,K,10,
25/04/2010,21415,Q,10,7,J,
26/04/2010,21416,10,8,A,9,
26/04/2010,21417,8,J,10,Q,
26/04/2010,21418,J,7,7,8,
26/04/2010,21419,A,K,9,A,
26/04/2010,21420,10,A,8,Q,
26/04/2010,21421,8,9,Q,Q,
26/04/2010,21422,10,9,10,10,
27/04/2010,21423,K,J,10,7,
27/04/2010,21424,Q,K,A,10,
27/04/2010,21425,8,7,J,J,
27/04/2010,21426,A,J,7,10,
27/04/2010,21427,A,10,J,A,
27/04/2010,21428,7,Q,8,10,
27/04/2010,21429,K,J,J,9,
28/04/2010,21430,10,10,A,10,
28/04/2010,21431,Q,9,7,7,
28/04/2010,21432,Q,7,7,8,
28/04/2010,21433,7,8,7,9,
28/04/2010,21434,8,J,9,A,
28/04/2010,21435,J,10,A,A,
28/04/2010,21436,Q,7,8,Q,
29/04/2010,21437,J,A,10,K,
29/04/2010,21438,9,A,8,7,
29/04/2010,21439,J,10,K,J,
29/04/2010,21440,8,J,8,8,
29/04/2010,21441,9,8,J,J,
29/04/2010,21442,10,9,7,8,
29/04/2010,21443,Q,7,Q,A,
30/04/2010,21444,7,10,K,8,
30/04/2010,21445,9,J,9,A,
30/04/2010,21446,8,8,9,10,
01/05/2010,21447,8,Q,J,Q,
01/05/2010,21448,10,9,Q,8,
02/05/2010,21449,8,A,A,A,
02/05/2010,21450,10,7,8,J,
02/05/2010,21451,7,A,Q,K,
02/05/2010,21452,A,A,A,10,
02/05/2010,21453,8,8,K,K,
02/05/2010,21454,8,7,7,J,
02/05/2010,21455,K,J,J,Q,
03/05/2010,21456,9,8,7,7,
03/05/2010,21457,7,J,A,A,
03/05/2010,21458,9,9,9,Q,
03/05/2010,21459,10,7,7,J,
03/05/2010,21460,8,7,10,9,
03/05/2010,21461,K,9,A,A,
03/05/2010,21462,8,J,K,A,
04/05/2010,21463,Q,A,7,7,
04/05/2010,21464,K,A,10,8,
04/05/2010,21465,A,8,9,K,
04/05/2010,21466,8,A,8,8,
04/05/2010,21467,K,10,K,A,
04/05/2010,21468,Q,8,K,7,
04/05/2010,21469,J,Q,7,9,
05/05/2010,21470,K,8,10,A,
05/05/2010,21471,A,J,K,J,
05/05/2010,21472,7,Q,A,10,
05/05/2010,21473,8,J,9,A,
05/05/2010,21474,A,J,7,8,
05/05/2010,21475,J,A,10,8,
05/05/2010,21476,8,J,8,8,
06/05/2010,21477,A,K,7,A,
06/05/2010,21478,Q,K,A,10,
06/05/2010,21479,7,9,K,10,
06/05/2010,21480,K,8,9,9,
06/05/2010,21481,K,K,9,J,
06/05/2010,21482,Q,J,7,K,
06/05/2010,21483,J,J,10,9,
07/05/2010,21484,7,Q,J,A,
07/05/2010,21485,8,K,9,Q,
07/05/2010,21486,Q,7,Q,9,
08/05/2010,21487,A,K,A,J,
08/05/2010,21488,J,8,7,9,
09/05/2010,21489,8,10,10,J,
09/05/2010,21490,9,10,J,K,
09/05/2010,21491,A,9,J,Q,
09/05/2010,21492,7,A,7,Q,
09/05/2010,21493,8,9,7,A,
09/05/2010,21494,7,7,10,A,
09/05/2010,21495,K,10,7,7,
10/05/2010,21496,7,K,Q,J,
10/05/2010,21497,9,7,K,K,
10/05/2010,21498,Q,J,7,A,
10/05/2010,21499,10,J,10,J,
10/05/2010,21500,7,K,K,8,
10/05/2010,21501,Q,J,K,A,
10/05/2010,21502,10,9,8,J,
11/05/2010,21503,A,J,K,7,
11/05/2010,21504,9,J,J,8,
11/05/2010,21505,A,7,10,8,
11/05/2010,21506,K,J,A,Q,
11/05/2010,21507,K,A,A,9,
11/05/2010,21508,K,9,J,A,
11/05/2010,21509,Q,J,10,K,
12/05/2010,21510,J,7,7,9,
12/05/2010,21511,10,8,Q,K,
12/05/2010,21512,10,7,7,K,
12/05/2010,21513,A,A,7,K,
12/05/2010,21514,Q,K,9,J,
12/05/2010,21515,Q,A,7,8,
12/05/2010,21516,9,A,Q,K,
13/05/2010,21517,8,K,8,Q,
13/05/2010,21518,Q,7,Q,7,
13/05/2010,21519,Q,9,7,A,
13/05/2010,21520,9,9,7,10,
13/05/2010,21521,7,Q,7,7,
13/05/2010,21522,10,J,7,7,
13/05/2010,21523,A,10,10,9,
14/05/2010,21524,7,8,9,J,
14/05/2010,21525,Q,A,J,A,
14/05/2010,21526,9,7,K,10,
15/05/2010,21527,7,7,7,9,
15/05/2010,21528,10,K,J,10,
16/05/2010,21529,10,K,K,K,
16/05/2010,21530,Q,J,J,8,
16/05/2010,21531,9,8,8,A,
16/05/2010,21532,K,7,7,K,
16/05/2010,21533,10,K,Q,7,
16/05/2010,21534,Q,7,K,10,
16/05/2010,21535,8,7,8,K,
17/05/2010,21536,K,Q,8,A,
17/05/2010,21537,7,J,9,Q,
17/05/2010,21538,9,Q,8,K,
17/05/2010,21539,10,K,J,9,
17/05/2010,21540,J,Q,10,10,
17/05/2010,21541,10,10,8,Q,
17/05/2010,21542,7,8,J,10,
18/05/2010,21543,10,10,Q,10,
18/05/2010,21544,Q,Q,10,8,
18/05/2010,21545,10,A,9,8,
19/05/2010,21546,K,A,7,K,
19/05/2010,21547,7,7,Q,Q,
20/05/2010,21548,7,Q,10,10,
20/05/2010,21549,K,A,9,10,
20/05/2010,21550,K,J,A,9,
20/05/2010,21551,A,J,10,K,
20/05/2010,21552,J,7,A,J,
20/05/2010,21553,9,J,9,J,
20/05/2010,21554,Q,K,Q,9,
21/05/2010,21555,8,10,K,7,
21/05/2010,21556,9,10,J,K,
21/05/2010,21557,J,Q,Q,7,
22/05/2010,21558,Q,9,Q,7,
22/05/2010,21559,K,K,J,A,
23/05/2010,21560,10,7,A,J,
23/05/2010,21561,8,7,9,8,
23/05/2010,21562,J,10,Q,J,
23/05/2010,21563,Q,K,K,10,
23/05/2010,21564,7,Q,8,8,
23/05/2010,21565,8,8,10,A,
23/05/2010,21566,A,9,A,A,
24/05/2010,21567,J,7,7,Q,
24/05/2010,21568,A,Q,A,A,
24/05/2010,21569,8,Q,9,A,
24/05/2010,21570,K,Q,K,7,
24/05/2010,21571,9,8,9,A,
24/05/2010,21572,9,10,7,Q,
24/05/2010,21573,J,K,9,J,
25/05/2010,21574,9,K,Q,9,
25/05/2010,21575,K,J,K,8,
25/05/2010,21576,7,A,A,8,
25/05/2010,21577,Q,K,J,7,
25/05/2010,21578,K,7,9,9,
25/05/2010,21579,10,J,7,8,
25/05/2010,21580,10,8,K,8,
26/05/2010,21581,Q,8,7,7,
26/05/2010,21582,7,8,7,J,
26/05/2010,21583,K,J,J,7,
26/05/2010,21584,7,7,Q,Q,
26/05/2010,21585,9,9,J,10,
26/05/2010,21586,Q,7,9,9,
26/05/2010,21587,K,A,Q,9,
27/05/2010,21588,9,K,7,J,
27/05/2010,21589,K,9,Q,9,
27/05/2010,21590,7,7,9,9,
27/05/2010,21591,Q,K,A,J,
27/05/2010,21592,10,K,9,A,
27/05/2010,21593,7,7,J,A,
27/05/2010,21594,8,K,K,Q,
28/05/2010,21595,Q,Q,10,9,
28/05/2010,21596,J,7,10,7,
28/05/2010,21597,8,7,A,Q,
29/05/2010,21598,9,10,A,7,
29/05/2010,21599,7,9,9,8,
30/05/2010,21600,10,A,J,A,
30/05/2010,21601,9,9,A,A,
30/05/2010,21602,7,7,K,8,
30/05/2010,21603,10,J,10,Q,
30/05/2010,21604,J,9,8,Q,
30/05/2010,21605,8,Q,A,A,
30/05/2010,21606,K,10,Q,10,
31/05/2010,21607,J,8,7,9,
31/05/2010,21608,10,K,K,K,
31/05/2010,21609,7,10,10,10,
31/05/2010,21610,J,A,A,10,
31/05/2010,21611,9,10,A,Q,
31/05/2010,21612,A,9,J,7,
31/05/2010,21613,8,K,K,A,
01/06/2010,21614,Q,K,10,J,
01/06/2010,21615,K,8,9,A,
01/06/2010,21616,7,9,7,10,
01/06/2010,21617,7,8,J,K,
01/06/2010,21618,A,7,K,J,
01/06/2010,21619,10,10,A,A,
01/06/2010,21620,9,8,K,Q,
02/06/2010,21621,K,7,9,K,
02/06/2010,21622,Q,7,A,9,
02/06/2010,21623,7,8,A,J,
02/06/2010,21624,7,9,10,10,
02/06/2010,21625,J,J,K,K,
02/06/2010,21626,8,K,9,J,
02/06/2010,21627,7,10,8,7,
03/06/2010,21628,K,Q,K,10,
03/06/2010,21629,9,J,7,9,
03/06/2010,21630,K,10,10,Q,
03/06/2010,21631,K,J,K,J,
03/06/2010,21632,10,K,Q,7,
03/06/2010,21633,8,Q,Q,Q,
03/06/2010,21634,10,Q,K,A,
04/06/2010,21635,7,8,K,10,
04/06/2010,21636,7,K,7,Q,
04/06/2010,21637,10,Q,10,9,
05/06/2010,21638,8,J,J,A,
05/06/2010,21639,8,10,8,A,
06/06/2010,21640,9,Q,8,A,
06/06/2010,21641,J,A,A,7,
06/06/2010,21642,9,9,K,8,
06/06/2010,21643,8,K,Q,J,
06/06/2010,21644,7,K,Q,Q,
06/06/2010,21645,10,Q,Q,8,
06/06/2010,21646,9,8,Q,9,
07/06/2010,21647,8,J,Q,J,
07/06/2010,21648,7,8,Q,7,
07/06/2010,21649,7,9,7,7,
07/06/2010,21650,8,8,10,10,
07/06/2010,21651,10,9,K,9,
07/06/2010,21652,J,9,K,A,
07/06/2010,21653,10,7,9,J,
08/06/2010,21654,10,7,Q,K,
08/06/2010,21655,10,J,8,K,
08/06/2010,21656,Q,A,A,K,
08/06/2010,21657,K,10,Q,Q,
08/06/2010,21658,9,10,10,Q,
08/06/2010,21659,10,10,10,7,
08/06/2010,21660,J,9,7,7,
09/06/2010,21661,J,Q,K,10,
09/06/2010,21662,10,9,Q,10,
09/06/2010,21663,7,8,Q,Q,
09/06/2010,21664,7,Q,Q,Q,
09/06/2010,21665,A,7,7,9,
09/06/2010,21666,8,J,8,A,
09/06/2010,21667,8,A,Q,Q,
10/06/2010,21668,9,7,J,K,
10/06/2010,21669,K,J,7,9,
10/06/2010,21670,J,K,7,7,
10/06/2010,21671,7,A,J,10,
10/06/2010,21672,A,7,J,A,
10/06/2010,21673,8,K,K,9,
10/06/2010,21674,9,K,9,A,
11/06/2010,21675,K,8,10,9,
11/06/2010,21676,8,Q,9,A,
11/06/2010,21677,7,J,9,7,
12/06/2010,21678,K,K,K,A,
12/06/2010,21679,J,7,K,9,
13/06/2010,21680,J,K,K,J,
13/06/2010,21681,9,J,A,A,
13/06/2010,21682,J,10,8,K,
13/06/2010,21683,K,10,7,A,
13/06/2010,21684,10,K,10,K,
13/06/2010,21685,J,J,A,7,
13/06/2010,21686,7,8,7,J,
14/06/2010,21687,K,Q,7,Q,
14/06/2010,21688,K,9,Q,7,
14/06/2010,21689,J,Q,8,8,
14/06/2010,21690,K,K,Q,A,
14/06/2010,21691,9,10,K,A,
14/06/2010,21692,8,J,9,7,
14/06/2010,21693,7,K,7,Q,
15/06/2010,21694,A,A,K,K,
15/06/2010,21695,7,9,J,J,
15/06/2010,21696,A,9,10,Q,
15/06/2010,21697,7,Q,Q,K,
15/06/2010,21698,K,K,8,10,
15/06/2010,21699,Q,A,10,K,
15/06/2010,21700,7,K,K,8,
16/06/2010,21701,7,Q,9,10,
16/06/2010,21702,8,7,8,8,
16/06/2010,21703,10,J,9,9,
16/06/2010,21704,9,J,A,9,
16/06/2010,21705,A,9,10,Q,
16/06/2010,21706,A,9,7,Q,
16/06/2010,21707,7,10,8,8,
17/06/2010,21708,9,10,9,Q,
17/06/2010,21709,7,A,A,8,
17/06/2010,21710,8,9,A,K,
17/06/2010,21711,A,7,Q,Q,
17/06/2010,21712,10,J,10,8,
17/06/2010,21713,9,A,Q,K,
17/06/2010,21714,9,10,K,7,
18/06/2010,21715,A,8,9,Q,
18/06/2010,21716,A,A,J,8,
18/06/2010,21717,A,J,K,K,
19/06/2010,21718,9,K,8,Q,
19/06/2010,21719,K,A,7,8,
20/06/2010,21720,Q,K,10,J,
20/06/2010,21721,9,K,K,K,
20/06/2010,21722,J,10,8,A,
20/06/2010,21723,7,K,7,Q,
20/06/2010,21724,K,A,7,K,
20/06/2010,21725,Q,9,K,8,
20/06/2010,21726,J,K,J,Q,
21/06/2010,21727,J,7,A,Q,
21/06/2010,21728,K,A,J,9,
21/06/2010,21729,10,J,8,9,
21/06/2010,21730,10,7,10,Q,
21/06/2010,21731,8,Q,Q,10,
21/06/2010,21732,8,10,K,8,
21/06/2010,21733,K,8,J,7,
22/06/2010,21734,8,A,10,K,
22/06/2010,21735,J,10,7,Q,
22/06/2010,21736,10,8,K,Q,
22/06/2010,21737,7,J,10,A,
22/06/2010,21738,A,A,8,9,
22/06/2010,21739,Q,A,A,J,
22/06/2010,21740,K,10,K,Q,
23/06/2010,21741,K,10,A,K,
23/06/2010,21742,7,J,7,Q,
23/06/2010,21743,A,J,9,Q,
23/06/2010,21744,8,Q,J,A,
23/06/2010,21745,8,Q,9,10,
23/06/2010,21746,K,8,10,10,
23/06/2010,21747,7,8,A,8,
24/06/2010,21748,7,K,7,K,
24/06/2010,21749,8,A,J,Q,
24/06/2010,21750,J,7,9,7,
24/06/2010,21751,8,K,J,10,
24/06/2010,21752,K,10,Q,J,
24/06/2010,21753,K,8,10,7,
24/06/2010,21754,9,J,8,8,
25/06/2010,21755,9,Q,9,Q,
25/06/2010,21756,A,8,8,A,
25/06/2010,21757,J,A,Q,K,
26/06/2010,21758,9,K,9,J,
26/06/2010,21759,8,10,8,10,
27/06/2010,21760,10,9,10,10,
27/06/2010,21761,A,K,A,K,
27/06/2010,21762,K,8,K,J,
27/06/2010,21763,A,K,K,10,
27/06/2010,21764,K,K,8,9,
27/06/2010,21765,A,9,A,J,
27/06/2010,21766,9,Q,Q,K,
28/06/2010,21767,7,A,8,9,
28/06/2010,21768,9,8,K,A,
28/06/2010,21769,7,8,J,10,
28/06/2010,21770,J,7,J,8,
28/06/2010,21771,10,10,A,J,
28/06/2010,21772,10,Q,A,10,
28/06/2010,21773,K,K,K,10,
29/06/2010,21774,7,9,J,A,
29/06/2010,21775,10,8,A,8,
29/06/2010,21776,9,9,Q,10,
29/06/2010,21777,J,10,9,Q,
29/06/2010,21778,7,J,A,10,
29/06/2010,21779,A,10,J,10,
29/06/2010,21780,J,Q,K,9,
30/06/2010,21781,A,8,9,A,
30/06/2010,21782,8,A,A,9,
30/06/2010,21783,A,J,10,7,
30/06/2010,21784,8,9,8,Q,
30/06/2010,21785,Q,7,9,9,
30/06/2010,21786,8,J,K,A,
30/06/2010,21787,A,J,8,8,
01/07/2010,21788,Q,8,9,Q,
01/07/2010,21789,J,Q,9,K,
01/07/2010,21790,9,Q,10,Q,
01/07/2010,21791,Q,7,K,9,
01/07/2010,21792,8,8,10,9,
01/07/2010,21793,A,7,7,J,
01/07/2010,21794,K,Q,K,A,
02/07/2010,21795,K,A,K,K,
02/07/2010,21796,8,Q,7,9,
02/07/2010,21797,7,Q,K,10,
03/07/2010,21798,K,K,K,7,
03/07/2010,21799,A,9,J,K,
04/07/2010,21800,10,K,J,10,
04/07/2010,21801,A,A,9,10,
04/07/2010,21802,9,K,Q,A,
04/07/2010,21803,7,8,J,9,
04/07/2010,21804,10,A,J,10,
04/07/2010,21805,9,Q,9,7,
04/07/2010,21806,Q,A,7,Q,
05/07/2010,21807,7,10,8,A,
05/07/2010,21808,K,7,9,9,
05/07/2010,21809,10,8,9,9,
05/07/2010,21810,10,9,K,A,
05/07/2010,21811,8,K,J,J,
05/07/2010,21812,K,K,8,8,
05/07/2010,21813,9,10,K,8,
06/07/2010,21814,8,A,9,K,
06/07/2010,21815,8,8,K,10,
06/07/2010,21816,9,K,10,8,
06/07/2010,21817,9,Q,9,7,
06/07/2010,21818,9,A,7,7,
06/07/2010,21819,Q,7,8,Q,
06/07/2010,21820,Q,A,7,A,
07/07/2010,21821,J,J,Q,9,
07/07/2010,21822,J,8,A,10,
07/07/2010,21823,A,9,K,Q,
07/07/2010,21824,8,Q,7,7,
07/07/2010,21825,8,J,7,10,
07/07/2010,21826,9,A,Q,9,
07/07/2010,21827,A,K,A,Q,
08/07/2010,21828,7,Q,J,9,
08/07/2010,21829,10,10,10,9,
08/07/2010,21830,K,A,9,K,
08/07/2010,21831,7,10,9,9,
08/07/2010,21832,7,8,9,J,
08/07/2010,21833,A,A,8,K,
08/07/2010,21834,A,10,J,8,
09/07/2010,21835,10,8,9,Q,
09/07/2010,21836,10,A,J,10,
09/07/2010,21837,K,A,A,K,
10/07/2010,21838,9,10,10,10,
10/07/2010,21839,9,7,9,7,
11/07/2010,21840,8,7,9,8,
11/07/2010,21841,K,9,Q,7,
11/07/2010,21842,7,Q,8,8,
11/07/2010,21843,7,9,J,Q,
