תאריך,הגרלה,תלתן,יהלום,לב,עלה
16/06/2020,41607,9,K,Q,7,
16/06/2020,41608,9,8,7,J,
16/06/2020,41609,K,K,9,K,
16/06/2020,41610,J,10,8,A,
17/06/2020,41611,8,9,7,8,
17/06/2020,41612,10,K,9,Q,
17/06/2020,41613,Q,10,Q,J,
17/06/2020,41614,10,9,10,9,
17/06/2020,41615,9,A,J,9,
17/06/2020,41616,Q,A,J,Q,
17/06/2020,41617,K,K,A,7,
18/06/2020,41618,7,8,9,10,
18/06/2020,41619,A,10,K,10,
18/06/2020,41620,Q,8,A,A,
18/06/2020,41621,10,7,Q,K,
18/06/2020,41622,A,7,7,9,
18/06/2020,41623,J,Q,10,7,
18/06/2020,41624,J,9,8,7,
19/06/2020,41625,10,9,10,J,
19/06/2020,41626,A,8,9,A,
19/06/2020,41627,7,10,A,A,
20/06/2020,41628,A,A,8,7,
20/06/2020,41629,A,K,K,10,
21/06/2020,41630,J,8,8,8,
21/06/2020,41631,K,8,J,10,
21/06/2020,41632,7,8,A,J,
21/06/2020,41633,9,7,9,10,
21/06/2020,41634,K,J,7,Q,
21/06/2020,41635,A,7,Q,K,
21/06/2020,41636,A,A,A,A,
22/06/2020,41637,7,9,8,J,
22/06/2020,41638,8,K,7,J,
22/06/2020,41639,J,A,K,10,
22/06/2020,41640,7,7,7,Q,
22/06/2020,41641,A,8,8,10,
22/06/2020,41642,8,J,7,10,
22/06/2020,41643,10,Q,9,K,
23/06/2020,41644,K,A,A,Q,
23/06/2020,41645,9,J,10,J,
23/06/2020,41646,10,7,7,8,
23/06/2020,41647,Q,10,8,8,
23/06/2020,41648,A,Q,8,J,
23/06/2020,41649,7,10,9,8,
23/06/2020,41650,10,9,7,10,
24/06/2020,41651,Q,9,J,J,
24/06/2020,41652,9,A,8,8,
24/06/2020,41653,9,9,9,Q,
24/06/2020,41654,A,9,8,J,
24/06/2020,41655,10,J,J,K,
24/06/2020,41656,9,Q,Q,K,
24/06/2020,41657,A,K,A,J,
25/06/2020,41658,9,10,K,7,
25/06/2020,41659,7,8,8,10,
25/06/2020,41660,Q,8,9,K,
25/06/2020,41661,J,9,Q,Q,
25/06/2020,41662,10,9,7,8,
25/06/2020,41663,8,Q,K,8,
25/06/2020,41664,K,7,9,9,
26/06/2020,41665,7,9,7,Q,
26/06/2020,41666,10,9,K,9,
26/06/2020,41667,J,7,J,7,
27/06/2020,41668,J,A,10,8,
27/06/2020,41669,A,A,A,9,
28/06/2020,41670,9,9,10,A,
28/06/2020,41671,J,A,9,7,
28/06/2020,41672,8,A,K,J,
28/06/2020,41673,8,8,K,Q,
28/06/2020,41674,8,10,9,J,
28/06/2020,41675,10,K,J,Q,
28/06/2020,41676,7,J,Q,Q,
29/06/2020,41677,A,9,A,J,
29/06/2020,41678,K,8,10,J,
29/06/2020,41679,9,K,J,9,
29/06/2020,41680,7,A,J,K,
29/06/2020,41681,K,9,J,9,
29/06/2020,41682,10,7,J,J,
29/06/2020,41683,Q,K,J,Q,
30/06/2020,41684,8,Q,7,10,
30/06/2020,41685,9,10,9,K,
30/06/2020,41686,J,9,Q,9,
30/06/2020,41687,10,8,Q,10,
30/06/2020,41688,A,10,K,10,
30/06/2020,41689,Q,9,7,7,
30/06/2020,41690,K,8,J,J,
01/07/2020,41691,K,K,8,A,
01/07/2020,41692,J,7,J,Q,
01/07/2020,41693,A,Q,10,A,
01/07/2020,41694,7,Q,K,K,
01/07/2020,41695,Q,9,7,10,
01/07/2020,41696,8,7,J,K,
01/07/2020,41697,J,Q,7,9,
02/07/2020,41698,7,8,7,7,
02/07/2020,41699,Q,Q,J,A,
02/07/2020,41700,A,8,Q,A,
02/07/2020,41701,10,9,J,8,
02/07/2020,41702,10,10,7,10,
02/07/2020,41703,10,8,K,8,
02/07/2020,41704,7,J,J,7,
03/07/2020,41705,10,K,10,7,
03/07/2020,41706,Q,10,A,J,
03/07/2020,41707,Q,8,9,Q,
04/07/2020,41708,A,8,8,Q,
04/07/2020,41709,7,8,8,Q,
05/07/2020,41710,8,Q,Q,8,
05/07/2020,41711,7,J,7,10,
05/07/2020,41712,J,J,8,Q,
05/07/2020,41713,A,7,10,J,
05/07/2020,41714,A,7,10,9,
05/07/2020,41715,Q,A,10,J,
05/07/2020,41716,K,J,Q,A,
06/07/2020,41717,8,8,8,A,
06/07/2020,41718,10,Q,K,9,
06/07/2020,41719,K,8,Q,8,
06/07/2020,41720,7,J,A,K,
06/07/2020,41721,Q,Q,8,J,
06/07/2020,41722,A,A,K,J,
06/07/2020,41723,8,10,9,10,
07/07/2020,41724,10,9,9,8,
07/07/2020,41725,9,A,9,K,
07/07/2020,41726,10,K,10,9,
07/07/2020,41727,A,8,7,J,
07/07/2020,41728,J,A,7,10,
07/07/2020,41729,9,J,7,Q,
07/07/2020,41730,7,Q,K,A,
08/07/2020,41731,7,7,9,9,
08/07/2020,41732,8,9,8,J,
08/07/2020,41733,Q,8,10,K,
08/07/2020,41734,9,Q,Q,9,
08/07/2020,41735,8,10,10,Q,
08/07/2020,41736,10,10,Q,7,
08/07/2020,41737,J,10,A,10,
09/07/2020,41738,10,9,7,Q,
09/07/2020,41739,9,J,9,7,
09/07/2020,41740,9,9,7,K,
09/07/2020,41741,9,7,9,8,
09/07/2020,41742,K,10,J,7,
09/07/2020,41743,J,9,9,K,
09/07/2020,41744,A,Q,10,10,
10/07/2020,41745,K,A,J,8,
10/07/2020,41746,Q,9,A,8,
10/07/2020,41747,K,K,8,Q,
11/07/2020,41748,J,8,K,A,
11/07/2020,41749,9,A,K,10,
12/07/2020,41750,J,10,7,8,
12/07/2020,41751,8,Q,J,A,
12/07/2020,41752,7,9,7,8,
12/07/2020,41753,J,10,7,9,
12/07/2020,41754,Q,A,J,A,
12/07/2020,41755,8,K,9,8,
12/07/2020,41756,7,7,Q,Q,
13/07/2020,41757,10,J,A,K,
13/07/2020,41758,7,10,10,A,
13/07/2020,41759,9,8,8,K,
13/07/2020,41760,A,9,A,A,
13/07/2020,41761,8,A,10,A,
13/07/2020,41762,8,9,8,Q,
13/07/2020,41763,Q,A,A,Q,
14/07/2020,41764,Q,10,Q,10,
14/07/2020,41765,8,K,A,7,
14/07/2020,41766,K,7,J,7,
14/07/2020,41767,7,10,10,9,
14/07/2020,41768,J,J,9,8,
14/07/2020,41769,J,8,Q,9,
14/07/2020,41770,A,J,7,9,
15/07/2020,41771,8,10,A,A,
15/07/2020,41772,A,9,9,10,
15/07/2020,41773,J,10,8,A,
15/07/2020,41774,J,Q,K,J,
15/07/2020,41775,10,Q,K,9,
15/07/2020,41776,7,K,K,10,
15/07/2020,41777,Q,J,9,9,
16/07/2020,41778,J,7,Q,9,
16/07/2020,41779,8,7,9,Q,
16/07/2020,41780,A,K,A,7,
16/07/2020,41781,J,A,K,10,
16/07/2020,41782,10,K,A,9,
16/07/2020,41783,8,9,K,A,
16/07/2020,41784,7,Q,A,10,
17/07/2020,41785,9,9,10,10,
17/07/2020,41786,10,9,K,7,
17/07/2020,41787,A,8,K,J,
18/07/2020,41788,10,9,Q,A,
18/07/2020,41789,7,8,A,J,
19/07/2020,41790,K,J,7,7,
19/07/2020,41791,K,Q,9,K,
19/07/2020,41792,J,9,7,A,
19/07/2020,41793,7,J,7,J,
19/07/2020,41794,J,7,7,7,
19/07/2020,41795,K,J,10,8,
19/07/2020,41796,A,J,Q,7,
20/07/2020,41797,9,9,10,7,
20/07/2020,41798,K,J,7,7,
20/07/2020,41799,9,A,8,Q,
20/07/2020,41800,8,A,J,7,
20/07/2020,41801,Q,7,Q,7,
20/07/2020,41802,8,10,A,Q,
20/07/2020,41803,A,9,K,Q,
21/07/2020,41804,10,Q,10,9,
21/07/2020,41805,8,7,9,9,
21/07/2020,41806,10,Q,Q,K,
21/07/2020,41807,8,8,K,J,
21/07/2020,41808,A,J,9,J,
21/07/2020,41809,J,10,Q,10,
21/07/2020,41810,9,9,7,7,
22/07/2020,41811,Q,Q,9,Q,
22/07/2020,41812,9,K,9,8,
22/07/2020,41813,9,K,8,7,
22/07/2020,41814,8,J,8,10,
22/07/2020,41815,A,7,J,8,
22/07/2020,41816,9,A,7,J,
22/07/2020,41817,K,J,10,K,
23/07/2020,41818,J,K,10,10,
23/07/2020,41819,J,10,A,9,
23/07/2020,41820,K,A,8,A,
23/07/2020,41821,J,10,J,8,
23/07/2020,41822,10,7,Q,7,
23/07/2020,41823,9,10,J,J,
23/07/2020,41824,8,8,8,7,
24/07/2020,41825,K,A,J,9,
24/07/2020,41826,7,9,J,J,
24/07/2020,41827,A,9,10,A,
25/07/2020,41828,Q,7,J,J,
25/07/2020,41829,J,10,10,K,
26/07/2020,41830,7,9,9,K,
26/07/2020,41831,7,9,10,8,
26/07/2020,41832,8,10,K,8,
26/07/2020,41833,7,A,8,Q,
26/07/2020,41834,Q,Q,9,9,
26/07/2020,41835,10,J,7,8,
26/07/2020,41836,K,J,10,9,
27/07/2020,41837,7,K,A,Q,
27/07/2020,41838,10,K,7,K,
27/07/2020,41839,Q,8,10,J,
27/07/2020,41840,10,9,K,A,
27/07/2020,41841,9,A,9,7,
27/07/2020,41842,Q,A,Q,9,
27/07/2020,41843,K,J,K,7,
28/07/2020,41844,9,7,9,A,
28/07/2020,41845,7,J,9,A,
28/07/2020,41846,J,J,K,10,
28/07/2020,41847,A,8,9,J,
28/07/2020,41848,7,8,7,9,
28/07/2020,41849,Q,7,10,Q,
28/07/2020,41850,Q,9,7,8,
29/07/2020,41851,J,K,9,Q,
29/07/2020,41852,9,10,7,9,
29/07/2020,41853,Q,7,10,K,
29/07/2020,41854,10,7,9,10,
30/07/2020,41855,J,9,J,9,
30/07/2020,41856,10,10,7,A,
30/07/2020,41857,Q,Q,9,10,
30/07/2020,41858,J,10,Q,Q,
30/07/2020,41859,9,J,K,Q,
30/07/2020,41860,8,A,K,K,
30/07/2020,41861,A,J,9,7,
31/07/2020,41862,Q,J,7,9,
31/07/2020,41863,K,A,Q,10,
31/07/2020,41864,A,A,10,Q,
01/08/2020,41865,K,Q,J,K,
01/08/2020,41866,10,10,9,8,
02/08/2020,41867,8,9,K,A,
02/08/2020,41868,9,10,J,9,
02/08/2020,41869,K,J,Q,8,
02/08/2020,41870,9,7,A,9,
02/08/2020,41871,J,A,9,8,
02/08/2020,41872,K,10,7,A,
02/08/2020,41873,Q,K,A,K,
03/08/2020,41874,10,Q,10,7,
03/08/2020,41875,Q,K,J,K,
03/08/2020,41876,9,7,8,Q,
03/08/2020,41877,8,Q,K,K,
03/08/2020,41878,J,10,A,7,
03/08/2020,41879,9,8,10,Q,
03/08/2020,41880,10,Q,8,Q,
04/08/2020,41881,7,Q,10,8,
04/08/2020,41882,9,9,A,A,
04/08/2020,41883,Q,7,A,7,
04/08/2020,41884,7,7,7,10,
04/08/2020,41885,8,7,Q,7,
04/08/2020,41886,K,10,J,J,
04/08/2020,41887,7,8,A,K,
05/08/2020,41888,J,J,K,9,
05/08/2020,41889,K,7,A,8,
05/08/2020,41890,8,9,Q,K,
05/08/2020,41891,A,A,9,7,
05/08/2020,41892,K,A,9,A,
05/08/2020,41893,7,10,K,J,
05/08/2020,41894,Q,8,J,8,
06/08/2020,41895,K,Q,K,7,
06/08/2020,41896,7,9,9,9,
06/08/2020,41897,J,8,8,Q,
06/08/2020,41898,8,A,K,7,
06/08/2020,41899,10,7,9,8,
06/08/2020,41900,A,9,J,Q,
06/08/2020,41901,J,10,10,Q,
07/08/2020,41902,8,9,10,7,
07/08/2020,41903,Q,J,7,8,
07/08/2020,41904,K,Q,K,A,
08/08/2020,41905,7,J,8,K,
08/08/2020,41906,A,A,10,8,
09/08/2020,41907,9,7,8,10,
09/08/2020,41908,7,10,8,K,
09/08/2020,41909,9,K,8,Q,
09/08/2020,41910,Q,9,10,K,
09/08/2020,41911,A,8,8,A,
09/08/2020,41912,8,J,9,J,
09/08/2020,41913,9,Q,9,A,
10/08/2020,41914,J,7,9,K,
10/08/2020,41915,K,J,Q,K,
10/08/2020,41916,8,K,Q,K,
10/08/2020,41917,K,K,7,K,
10/08/2020,41918,10,8,A,7,
10/08/2020,41919,K,10,10,8,
10/08/2020,41920,K,Q,10,10,
11/08/2020,41921,A,Q,10,10,
11/08/2020,41922,8,9,A,7,
11/08/2020,41923,10,10,7,A,
11/08/2020,41924,K,7,K,7,
11/08/2020,41925,A,J,10,8,
11/08/2020,41926,A,A,Q,8,
11/08/2020,41927,J,8,8,9,
12/08/2020,41928,10,A,8,J,
12/08/2020,41929,8,A,J,J,
12/08/2020,41930,K,7,Q,10,
12/08/2020,41931,Q,A,Q,A,
12/08/2020,41932,10,9,K,Q,
12/08/2020,41933,K,7,10,8,
12/08/2020,41934,J,J,8,7,
13/08/2020,41935,10,J,10,J,
13/08/2020,41936,Q,7,7,10,
13/08/2020,41937,9,K,J,J,
13/08/2020,41938,J,Q,J,9,
13/08/2020,41939,8,A,7,10,
13/08/2020,41940,8,7,10,J,
13/08/2020,41941,A,10,7,Q,
14/08/2020,41942,K,K,J,Q,
14/08/2020,41943,J,J,Q,A,
14/08/2020,41944,10,K,8,9,
15/08/2020,41945,10,10,Q,A,
15/08/2020,41946,9,Q,K,7,
16/08/2020,41947,9,9,10,10,
16/08/2020,41948,9,J,10,9,
16/08/2020,41949,K,8,K,K,
16/08/2020,41950,J,K,J,J,
16/08/2020,41951,Q,Q,10,10,
16/08/2020,41952,K,7,8,8,
16/08/2020,41953,7,A,9,10,
17/08/2020,41954,7,8,9,A,
17/08/2020,41955,Q,7,7,A,
17/08/2020,41956,J,Q,Q,A,
17/08/2020,41957,8,J,9,8,
17/08/2020,41958,J,8,Q,10,
17/08/2020,41959,J,A,7,9,
17/08/2020,41960,J,7,K,8,
18/08/2020,41961,Q,J,8,8,
18/08/2020,41962,10,7,J,8,
18/08/2020,41963,10,9,9,K,
18/08/2020,41964,7,10,A,A,
18/08/2020,41965,J,9,Q,10,
18/08/2020,41966,10,7,9,10,
18/08/2020,41967,10,A,J,J,
19/08/2020,41968,7,K,Q,10,
19/08/2020,41969,Q,7,10,A,
19/08/2020,41970,9,K,8,Q,
19/08/2020,41971,7,K,A,K,
19/08/2020,41972,8,10,7,8,
19/08/2020,41973,A,Q,K,Q,
19/08/2020,41974,8,J,7,J,
20/08/2020,41975,9,8,8,J,
20/08/2020,41976,7,Q,10,10,
20/08/2020,41977,J,J,7,9,
20/08/2020,41978,K,Q,7,A,
20/08/2020,41979,8,10,9,9,
20/08/2020,41980,10,J,7,K,
20/08/2020,41981,10,J,Q,7,
21/08/2020,41982,Q,K,Q,7,
21/08/2020,41983,7,9,A,J,
21/08/2020,41984,10,7,K,9,
22/08/2020,41985,J,J,9,7,
22/08/2020,41986,10,8,10,Q,
23/08/2020,41987,10,8,9,9,
23/08/2020,41988,10,9,10,A,
23/08/2020,41989,Q,K,7,10,
23/08/2020,41990,J,K,9,10,
23/08/2020,41991,7,10,J,Q,
23/08/2020,41992,8,J,7,8,
23/08/2020,41993,A,10,10,J,
24/08/2020,41994,K,8,10,Q,
24/08/2020,41995,10,K,10,10,
24/08/2020,41996,Q,K,9,A,
24/08/2020,41997,7,J,10,Q,
24/08/2020,41998,K,7,8,A,
24/08/2020,41999,7,J,K,10,
24/08/2020,42000,9,10,Q,Q,
25/08/2020,42001,K,9,10,10,
25/08/2020,42002,Q,9,10,Q,
25/08/2020,42003,8,8,7,Q,
25/08/2020,42004,J,Q,J,K,
25/08/2020,42005,A,7,A,9,
25/08/2020,42006,Q,7,K,9,
25/08/2020,42007,9,K,7,10,
26/08/2020,42008,K,9,7,Q,
26/08/2020,42009,9,7,7,9,
26/08/2020,42010,10,10,K,8,
26/08/2020,42011,J,10,8,7,
26/08/2020,42012,8,8,9,10,
26/08/2020,42013,10,K,Q,A,
26/08/2020,42014,7,K,A,9,
27/08/2020,42015,9,10,8,K,
27/08/2020,42016,J,7,7,Q,
27/08/2020,42017,8,9,Q,K,
27/08/2020,42018,7,Q,J,K,
27/08/2020,42019,Q,Q,A,10,
27/08/2020,42020,8,K,9,K,
27/08/2020,42021,9,9,K,A,
28/08/2020,42022,A,9,A,J,
28/08/2020,42023,10,Q,8,7,
28/08/2020,42024,K,7,A,A,
29/08/2020,42025,J,9,9,K,
29/08/2020,42026,8,8,J,8,
30/08/2020,42027,K,A,8,Q,
30/08/2020,42028,K,K,J,9,
30/08/2020,42029,10,10,9,K,
30/08/2020,42030,Q,8,A,K,
30/08/2020,42031,K,J,J,7,
30/08/2020,42032,Q,8,10,8,
30/08/2020,42033,8,J,Q,8,
31/08/2020,42034,J,J,J,10,
31/08/2020,42035,9,K,8,K,
31/08/2020,42036,K,7,7,A,
31/08/2020,42037,7,Q,A,10,
31/08/2020,42038,J,8,J,Q,
31/08/2020,42039,J,7,7,K,
31/08/2020,42040,10,J,J,10,
01/09/2020,42041,8,7,9,K,
01/09/2020,42042,8,7,J,7,
01/09/2020,42043,10,A,9,K,
01/09/2020,42044,7,7,Q,K,
01/09/2020,42045,A,10,7,8,
01/09/2020,42046,J,A,K,Q,
01/09/2020,42047,9,J,7,7,
02/09/2020,42048,J,10,Q,Q,
02/09/2020,42049,10,J,A,K,
02/09/2020,42050,9,J,A,J,
02/09/2020,42051,8,9,8,8,
02/09/2020,42052,10,10,A,9,
02/09/2020,42053,7,K,Q,8,
02/09/2020,42054,K,8,9,7,
03/09/2020,42055,Q,K,J,J,
03/09/2020,42056,A,J,7,9,
03/09/2020,42057,J,A,7,8,
03/09/2020,42058,J,8,K,10,
03/09/2020,42059,K,10,10,A,
03/09/2020,42060,A,10,8,9,
03/09/2020,42061,7,Q,10,J,
04/09/2020,42062,8,A,10,7,
04/09/2020,42063,10,K,7,8,
04/09/2020,42064,K,9,K,A,
05/09/2020,42065,A,10,J,K,
05/09/2020,42066,A,A,7,8,
06/09/2020,42067,J,J,A,J,
06/09/2020,42068,K,9,A,A,
06/09/2020,42069,A,10,K,Q,
06/09/2020,42070,8,J,A,J,
06/09/2020,42071,9,7,Q,A,
06/09/2020,42072,K,J,Q,A,
06/09/2020,42073,K,7,A,A,
07/09/2020,42074,A,8,K,10,
07/09/2020,42075,10,10,Q,10,
07/09/2020,42076,9,J,A,9,
07/09/2020,42077,A,7,8,9,
07/09/2020,42078,9,10,10,10,
07/09/2020,42079,Q,7,K,7,
07/09/2020,42080,Q,8,10,K,
08/09/2020,42081,J,K,A,8,
08/09/2020,42082,A,9,7,8,
08/09/2020,42083,9,10,A,8,
08/09/2020,42084,10,10,J,8,
08/09/2020,42085,7,J,8,A,
08/09/2020,42086,K,J,K,J,
08/09/2020,42087,Q,8,9,A,
09/09/2020,42088,10,9,K,10,
09/09/2020,42089,8,9,A,Q,
09/09/2020,42090,Q,Q,8,A,
09/09/2020,42091,7,A,10,A,
09/09/2020,42092,8,9,7,A,
09/09/2020,42093,9,8,9,A,
09/09/2020,42094,A,Q,8,8,
10/09/2020,42095,K,A,Q,Q,
10/09/2020,42096,Q,8,A,9,
10/09/2020,42097,J,10,10,J,
10/09/2020,42098,9,7,7,9,
10/09/2020,42099,7,Q,A,8,
10/09/2020,42100,8,10,7,7,
11/09/2020,42101,A,K,A,A,
11/09/2020,42102,10,10,J,A,
11/09/2020,42103,8,Q,8,7,
12/09/2020,42104,A,J,A,J,
12/09/2020,42105,8,9,10,9,
13/09/2020,42106,10,Q,A,10,
13/09/2020,42107,A,K,Q,J,
13/09/2020,42108,7,J,A,9,
13/09/2020,42109,A,7,9,9,
13/09/2020,42110,9,9,8,Q,
13/09/2020,42111,10,J,8,K,
13/09/2020,42112,7,10,K,10,
14/09/2020,42113,Q,Q,K,Q,
14/09/2020,42114,Q,A,A,8,
14/09/2020,42115,Q,8,8,A,
14/09/2020,42116,7,9,8,A,
14/09/2020,42117,Q,J,K,K,
14/09/2020,42118,9,9,10,Q,
14/09/2020,42119,10,10,J,Q,
15/09/2020,42120,8,9,7,J,
15/09/2020,42121,10,K,10,Q,
15/09/2020,42122,Q,10,8,Q,
15/09/2020,42123,8,8,J,Q,
15/09/2020,42124,7,K,Q,10,
15/09/2020,42125,7,K,Q,10,
15/09/2020,42126,8,9,Q,7,
16/09/2020,42127,10,9,7,9,
16/09/2020,42128,K,10,10,A,
16/09/2020,42129,10,K,10,10,
16/09/2020,42130,8,A,A,8,
16/09/2020,42131,7,K,10,9,
16/09/2020,42132,K,9,J,9,
16/09/2020,42133,Q,8,7,Q,
17/09/2020,42134,Q,7,J,K,
17/09/2020,42135,Q,7,Q,10,
17/09/2020,42136,10,A,A,Q,
17/09/2020,42137,7,A,A,9,
17/09/2020,42138,9,K,A,10,
17/09/2020,42139,K,9,7,K,
17/09/2020,42140,J,J,A,10,
18/09/2020,42141,J,K,A,8,
18/09/2020,42142,8,9,Q,10,
15/10/2020,42143,7,9,10,A,
15/10/2020,42144,7,Q,K,Q,
15/10/2020,42145,J,9,10,A,
15/10/2020,42146,10,8,8,9,
16/10/2020,42147,8,K,7,K,
16/10/2020,42148,Q,J,7,A,
16/10/2020,42149,9,7,10,A,
17/10/2020,42150,K,K,A,8,
17/10/2020,42151,9,10,7,8,
18/10/2020,42152,J,Q,K,Q,
18/10/2020,42153,7,10,J,Q,
18/10/2020,42154,K,J,Q,10,
18/10/2020,42155,10,8,10,K,
18/10/2020,42156,9,9,9,7,
18/10/2020,42157,8,K,10,J,
18/10/2020,42158,9,9,K,J,
19/10/2020,42159,J,7,Q,8,
19/10/2020,42160,Q,K,9,8,
19/10/2020,42161,8,A,J,J,
19/10/2020,42162,J,J,A,9,
19/10/2020,42163,A,J,K,7,
19/10/2020,42164,Q,K,K,9,
19/10/2020,42165,J,10,A,A,
20/10/2020,42166,8,7,A,J,
20/10/2020,42167,10,A,J,Q,
20/10/2020,42168,7,J,K,A,
20/10/2020,42169,9,8,10,8,
20/10/2020,42170,9,Q,10,Q,
20/10/2020,42171,8,A,A,J,
20/10/2020,42172,A,K,A,Q,
21/10/2020,42173,9,9,J,J,
21/10/2020,42174,8,J,K,8,
21/10/2020,42175,10,K,7,9,
21/10/2020,42176,J,8,10,7,
21/10/2020,42177,Q,8,10,8,
21/10/2020,42178,K,Q,7,A,
21/10/2020,42179,10,9,9,J,
22/10/2020,42180,7,A,10,J,
22/10/2020,42181,K,A,A,A,
22/10/2020,42182,7,10,8,K,
22/10/2020,42183,10,A,7,10,
22/10/2020,42184,A,J,8,7,
22/10/2020,42185,K,9,10,K,
22/10/2020,42186,8,9,A,J,
23/10/2020,42187,7,10,9,7,
23/10/2020,42188,J,J,9,J,
23/10/2020,42189,K,Q,J,K,
24/10/2020,42190,A,K,10,10,
24/10/2020,42191,9,J,J,9,
25/10/2020,42192,K,8,A,A,
25/10/2020,42193,10,8,9,7,
25/10/2020,42194,J,A,7,7,
25/10/2020,42195,7,A,A,J,
25/10/2020,42196,K,K,9,K,
25/10/2020,42197,8,J,10,Q,
25/10/2020,42198,J,9,Q,K,
26/10/2020,42199,8,7,10,10,
26/10/2020,42200,9,K,Q,A,
26/10/2020,42201,A,8,K,9,
26/10/2020,42202,J,10,7,10,
26/10/2020,42203,K,10,7,7,
26/10/2020,42204,Q,Q,J,10,
26/10/2020,42205,Q,K,J,10,
27/10/2020,42206,10,10,10,8,
27/10/2020,42207,K,7,10,8,
27/10/2020,42208,9,K,Q,J,
27/10/2020,42209,8,A,J,J,
27/10/2020,42210,10,J,10,K,
27/10/2020,42211,7,J,Q,A,
27/10/2020,42212,K,9,Q,8,
28/10/2020,42213,9,A,7,A,
28/10/2020,42214,7,8,10,Q,
28/10/2020,42215,Q,8,Q,9,
28/10/2020,42216,9,10,10,A,
28/10/2020,42217,Q,K,10,10,
28/10/2020,42218,J,10,A,Q,
28/10/2020,42219,K,Q,10,8,
29/10/2020,42220,A,J,8,10,
29/10/2020,42221,8,A,J,J,
29/10/2020,42222,K,K,8,J,
29/10/2020,42223,7,J,A,Q,
29/10/2020,42224,10,J,Q,A,
29/10/2020,42225,9,9,9,8,
29/10/2020,42226,9,7,10,J,
30/10/2020,42227,Q,10,9,K,
30/10/2020,42228,10,Q,A,A,
30/10/2020,42229,A,J,10,8,
31/10/2020,42230,K,9,Q,10,
31/10/2020,42231,K,7,10,10,
01/11/2020,42232,J,J,10,9,
01/11/2020,42233,Q,J,7,A,
01/11/2020,42234,Q,Q,J,9,
01/11/2020,42235,A,A,A,10,
01/11/2020,42236,10,10,J,K,
01/11/2020,42237,10,K,K,A,
01/11/2020,42238,7,K,7,10,
02/11/2020,42239,J,8,8,J,
02/11/2020,42240,K,9,7,9,
02/11/2020,42241,A,7,7,8,
02/11/2020,42242,8,Q,10,J,
02/11/2020,42243,7,A,8,10,
02/11/2020,42244,Q,K,J,8,
02/11/2020,42245,7,8,8,7,
03/11/2020,42246,K,A,10,9,
03/11/2020,42247,Q,J,K,9,
03/11/2020,42248,9,A,10,9,
03/11/2020,42249,A,8,A,9,
03/11/2020,42250,J,7,8,J,
03/11/2020,42251,J,J,8,Q,
03/11/2020,42252,7,K,K,7,
04/11/2020,42253,K,K,8,Q,
04/11/2020,42254,K,Q,J,Q,
04/11/2020,42255,A,7,8,9,
04/11/2020,42256,A,Q,8,K,
04/11/2020,42257,10,7,A,K,
04/11/2020,42258,A,7,K,9,
04/11/2020,42259,7,K,A,8,
05/11/2020,42260,10,9,Q,10,
05/11/2020,42261,7,10,K,Q,
05/11/2020,42262,7,7,9,9,
05/11/2020,42263,J,7,A,7,
05/11/2020,42264,J,A,K,Q,
05/11/2020,42265,Q,Q,Q,J,
05/11/2020,42266,9,9,8,Q,
06/11/2020,42267,8,8,Q,A,
06/11/2020,42268,A,Q,Q,Q,
06/11/2020,42269,K,9,10,J,
07/11/2020,42270,A,A,Q,10,
07/11/2020,42271,10,Q,A,A,
08/11/2020,42272,K,8,7,J,
08/11/2020,42273,A,Q,8,Q,
08/11/2020,42274,A,9,10,J,
08/11/2020,42275,Q,9,A,K,
08/11/2020,42276,A,8,10,9,
08/11/2020,42277,A,8,A,K,
08/11/2020,42278,Q,A,J,7,
09/11/2020,42279,10,9,K,9,
09/11/2020,42280,10,8,10,8,
09/11/2020,42281,Q,K,7,J,
09/11/2020,42282,Q,10,Q,9,
09/11/2020,42283,9,8,8,9,
09/11/2020,42284,A,9,9,8,
09/11/2020,42285,A,10,10,9,
10/11/2020,42286,Q,A,9,9,
10/11/2020,42287,A,8,A,K,
10/11/2020,42288,A,K,J,Q,
10/11/2020,42289,7,7,8,J,
10/11/2020,42290,K,Q,10,9,
10/11/2020,42291,K,Q,K,K,
10/11/2020,42292,A,7,A,8,
11/11/2020,42293,J,9,9,Q,
11/11/2020,42294,Q,8,10,10,
11/11/2020,42295,10,J,7,7,
11/11/2020,42296,10,8,8,K,
11/11/2020,42297,K,A,7,8,
11/11/2020,42298,8,Q,Q,8,
11/11/2020,42299,Q,A,K,7,
12/11/2020,42300,K,J,Q,J,
12/11/2020,42301,8,8,Q,9,
12/11/2020,42302,8,K,J,8,
12/11/2020,42303,J,K,7,7,
12/11/2020,42304,Q,10,K,7,
12/11/2020,42305,9,9,J,9,
12/11/2020,42306,J,K,7,8,
13/11/2020,42307,Q,7,A,10,
13/11/2020,42308,7,A,8,J,
13/11/2020,42309,7,7,7,10,
14/11/2020,42310,Q,Q,J,K,
14/11/2020,42311,7,9,8,10,
15/11/2020,42312,8,9,K,8,
15/11/2020,42313,7,9,J,10,
15/11/2020,42314,Q,K,10,9,
15/11/2020,42315,Q,K,A,8,
15/11/2020,42316,10,Q,K,10,
15/11/2020,42317,A,10,Q,9,
15/11/2020,42318,Q,8,K,7,
16/11/2020,42319,J,8,8,J,
16/11/2020,42320,7,8,9,Q,
16/11/2020,42321,8,K,8,J,
16/11/2020,42322,K,Q,A,J,
16/11/2020,42323,A,7,7,7,
